id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1506360843726106624	1506267855334961158	2022-03-22 13:03:06 PDT	2022-03-22	13:03:06	-0700	53012332	jameskjx	James Noble		@alice_tps There haven’t been any serious financial incentives really - until now #BecauseOfLindaTuhiwaiSmith redesigning the PBRF there should be serious money in Mātauranga &amp; Kaupapa Māori research at least.	en	[]	[]	[]	2	0	1	['becauseoflindatuhiwaismith']	[]	https://twitter.com/jameskjx/status/1506360843726106624	False		0								[{'screen_name': 'alice_tps', 'name': 'A TePungaSomerville', 'id': '1530203348'}]				
1502393354474364928	1502393354474364928	2022-03-11 13:17:43 PST	2022-03-11	13:17:43	-0700	1352279528895254530	tanya_fretz	tanyafretz		Whoa, the Wikipedia page for Linda Tuhiwai Smith needs updating &amp; expansion. It still describes her as working at Waikato, doesn't mention #Waikato6 or the phenomenon that was #BecauseOfLindaTuhiwaiSmith Whole thing reads to me like the author doesn't get it &amp; LTS deserves better	en	[]	[]	[]	1	0	10	['waikato6', 'becauseoflindatuhiwaismith']	[]	https://twitter.com/tanya_fretz/status/1502393354474364928	False		0								[]				
1494657962228391936	1494657962228391936	2022-02-18 05:00:02 PST	2022-02-18	05:00:02	-0700	402202146	envwaterloo	Waterloo Environment		Join us Feb. 22nd for the final session of the Virtual Speaker Series! Hear from Professor Linda Tuhiwai Smith on decolonizing research approaches. #BecauseOfLindaTuhiwaiSmith  Register here:  https://t.co/QoRE3FAyI6  https://t.co/uIVBtNLsKI	en	[]	['https://uwaterloo.ca/environment/events/decolonizing-research-methodologies-sustainability']	['https://pbs.twimg.com/media/FL4XfjTVkAcGbAo.jpg']	0	3	4	['becauseoflindatuhiwaismith']	[]	https://twitter.com/envwaterloo/status/1494657962228391936	False		1	https://pbs.twimg.com/media/FL4XfjTVkAcGbAo.jpg							[]				
1493998197412270081	1493998197412270081	2022-02-16 09:18:22 PST	2022-02-16	09:18:22	-0700	402202146	envwaterloo	Waterloo Environment		Join us Feb. 22nd for the final session of the Virtual Speaker Series! Hear from Professor Linda Tuhiwai Smith on decolonizing research approaches. #BecauseOfLindaTuhiwaiSmith  Register here:  https://t.co/QoRE3FAyI6  https://t.co/xWvQkANwLG	en	[]	['https://uwaterloo.ca/environment/events/decolonizing-research-methodologies-sustainability']	['https://pbs.twimg.com/media/FLu_cOMVgAETuD8.jpg']	0	1	4	['becauseoflindatuhiwaismith']	[]	https://twitter.com/envwaterloo/status/1493998197412270081	False		1	https://pbs.twimg.com/media/FLu_cOMVgAETuD8.jpg							[]				
1491520339393724416	1491520339393724416	2022-02-09 13:12:14 PST	2022-02-09	13:12:14	-0700	402202146	envwaterloo	Waterloo Environment		Join us Feb. 22nd for the final session of the Virtual Speaker Series! Hear from Professor Linda Tuhiwai Smith on decolonizing research approaches. #BecauseOfLindaTuhiwaiSmith  Register here:  https://t.co/QoRE3FAyI6  https://t.co/i9D8SwcTht	en	[]	['https://uwaterloo.ca/environment/events/decolonizing-research-methodologies-sustainability']	['https://pbs.twimg.com/media/FLLx15KVcAEF56b.jpg']	0	6	5	['becauseoflindatuhiwaismith']	[]	https://twitter.com/envwaterloo/status/1491520339393724416	False		1	https://pbs.twimg.com/media/FLLx15KVcAEF56b.jpg							[]				
1466318055194038275	1466315153629057025	2021-12-02 00:07:21 PST	2021-12-02	00:07:21	-0700	127449527	bec_mcmaster	Bec McMaster (she/her)		@actionstation Decolonizing Methodologies: Research and Indigenous Peoples  by Linda Tuhiwai Smith   #BecauseofLindaTuhiwaiSmith     https://t.co/eiHYYwVCJR	tl	[]	['https://www.nationwidebooks.co.nz/product/decolonizing-methodologies-9781877578281']	[]	0	1	2	['becauseoflindatuhiwaismith']	[]	https://twitter.com/bec_mcmaster/status/1466318055194038275	False		0								[{'screen_name': 'actionstation', 'name': 'ActionStation', 'id': '589621306'}]				
1442717420343513088	1442717420343513088	2021-09-27 22:06:52 PDT	2021-09-27	22:06:52	-0700	145131519	kibona	Msia Kibona Clark		Decolonizing our research is actually very easy. The hard part, for many, is having faith that your research can stand up to the academy’s commitment to imperialist research methodologies &amp; its resistance to change.   #BecauseOfLindaTuhiwaiSmith  https://t.co/AOXtmOlMFY	en	[]	[]	['https://pbs.twimg.com/media/FAWP2NyXoAUnA0R.jpg']	0	4	9	['becauseoflindatuhiwaismith']	[]	https://twitter.com/kibona/status/1442717420343513088	False		1	https://pbs.twimg.com/media/FAWP2NyXoAUnA0R.jpg							[]				
1439408196083277826	1439327894245761025	2021-09-18 18:57:11 PDT	2021-09-18	18:57:11	-0700	53012332	jameskjx	James Noble		@SereanaNaepi Which is why the PBRF and funding changes #BecauseofLindaTuhiwaiSmith are so important and so positive.	en	[]	[]	[]	0	0	1	['becauseoflindatuhiwaismith']	[]	https://twitter.com/jameskjx/status/1439408196083277826	False		0								[{'screen_name': 'SereanaNaepi', 'name': 'Sereana Naepi', 'id': '2899682660'}]				
1427068080706912258	1426865274045665281	2021-08-15 17:41:58 PDT	2021-08-15	17:41:58	-0700	53012332	jameskjx	James Noble		@_PatrickThomsen @researchwhisper Still some good news here: #BecauseOfLindaTuhiwaiSmith our PBRF will require far fewer outputs next time around. So there are actually some encouraging signs.	en	[]	[]	[]	0	0	2	['becauseoflindatuhiwaismith']	[]	https://twitter.com/jameskjx/status/1427068080706912258	False		0								[{'screen_name': '_PatrickThomsen', 'name': 'Seuta‘afili Dr Patrick Thomsen', 'id': '994804917293518849'}, {'screen_name': 'researchwhisper', 'name': 'Research Whisperer', 'id': '313140358'}]				
1390676331159904262	1390676331159904262	2021-05-07 07:34:09 PDT	2021-05-07	07:34:09	-0700	899586923408146432	akinmeto	Desmond N. Doulatram		#BecauseOfLindaTuhiwaiSmith I as a Marshallese researcher, scholar, activist and instructor was able to fight institutional racism within the academy and succeed in many respects!	en	[]	[]	[]	0	0	1	['becauseoflindatuhiwaismith']	[]	https://twitter.com/Akinmeto/status/1390676331159904262	False		0								[]				
