id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1516840293517213699	1516791560318251011	2022-04-20 11:04:42 PDT	2022-04-20	11:04:42	-0700	1468299863033249794	wtfanthro	WTF Anthropology		@charlesmenzies There's a lot of assuming going on in that comment...	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/WTFAnthro/status/1516840293517213699	False		0								[{'screen_name': 'charlesmenzies', 'name': 'hagwil hayetsk', 'id': '18222094'}]				
1515030890891599877	1515030876136120332	2022-04-15 11:14:46 PDT	2022-04-15	11:14:46	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"In sum: there are real attacks on academic freedom and honest inquiry, and this ""viewpoint diversity"" conversation should not be the echo chamber that it currently is  4/4  https://t.co/1IjJnksXWJ"	en	[]	[]	['https://pbs.twimg.com/media/FQZ368SXoAY_fxi.jpg']	2	0	5	[]	[]	https://twitter.com/WTFAnthro/status/1515030890891599877	False		1	https://pbs.twimg.com/media/FQZ368SXoAY_fxi.jpg							[]				
1515030885803900931	1515030876136120332	2022-04-15 11:14:45 PDT	2022-04-15	11:14:45	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"""university life should equip us with the skills to be able to navigate a world in which spin and misinformation are the order of the day ""  3/4  https://t.co/PPOJ6ND6k6"	en	[]	[]	['https://pbs.twimg.com/media/FQZ3qgnXIA8sfKP.jpg']	1	0	0	[]	[]	https://twitter.com/WTFAnthro/status/1515030885803900931	False		1	https://pbs.twimg.com/media/FQZ3qgnXIA8sfKP.jpg							[]				
1515030881559273476	1515030876136120332	2022-04-15 11:14:44 PDT	2022-04-15	11:14:44	-0700	1468299863033249794	wtfanthro	WTF Anthropology		Link to what Pine is providing excerpts from:  https://t.co/RzXbCGqi1D 2/4  https://t.co/wQPbxyAT9b	en	[]	['https://www.chronicle.com/article/the-purpose-of-a-university-isnt-truth-its-inquiry']	['https://pbs.twimg.com/media/FQZ3dBAXsAAHry4.png']	1	0	0	[]	[]	https://twitter.com/WTFAnthro/status/1515030881559273476	False		1	https://pbs.twimg.com/media/FQZ3dBAXsAAHry4.png							[]				
1515030876136120332	1515030876136120332	2022-04-15 11:14:43 PDT	2022-04-15	11:14:43	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"I got sidetracked by life this morning, but here's the second ""let's take this seriously and respond to why its arguments and interpretations suck"" comment, from Judith Pine. 1/4  https://t.co/OmS4zqKI2t"	en	[]	[]	['https://pbs.twimg.com/media/FQZ3VLLXsAIk6X7.png']	1	0	8	[]	[]	https://twitter.com/WTFAnthro/status/1515030876136120332	False		1	https://pbs.twimg.com/media/FQZ3VLLXsAIk6X7.png							[]				
1515028016736448512	1514992181295161348	2022-04-15 11:03:21 PDT	2022-04-15	11:03:21	-0700	1468299863033249794	wtfanthro	WTF Anthropology		@carpehorizon You deserve an award!	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/WTFAnthro/status/1515028016736448512	False		0								[{'screen_name': 'carpehorizon', 'name': 'hegemony cricket 🦗', 'id': '60328029'}]				
1514979648005984259	1514979568637157390	2022-04-15 07:51:09 PDT	2022-04-15	07:51:09	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"13/13 ""Maybe the authors should check out UATX, and the rest of us can stay over here and discuss actual work towards diversity in academia"".   Honestly, taking this letter seriously on its own terms is kind of great.  https://t.co/CTcmainseS"	en	[]	[]	['https://pbs.twimg.com/media/FQZJXkDaAAA5YLE.jpg']	2	0	20	[]	[]	https://twitter.com/WTFAnthro/status/1514979648005984259	False		1	https://pbs.twimg.com/media/FQZJXkDaAAA5YLE.jpg							[]				
1514979641999691777	1514979568637157390	2022-04-15 07:51:08 PDT	2022-04-15	07:51:08	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"12/13 ""while I am in agreement that the recruiting process of junior, underrepresented, and/or marginalized scholars absolutely needs to be overhauled ... I have a distinct feeling that this is not speaking to the 'viewpoint diversity' and 'ideological orientation' of the point.""  https://t.co/YjJ4reENE9"	en	[]	[]	['https://pbs.twimg.com/media/FQZJIDSagAUtm5K.png']	1	0	8	[]	[]	https://twitter.com/WTFAnthro/status/1514979641999691777	False		1	https://pbs.twimg.com/media/FQZJIDSagAUtm5K.png							[]				
1514979636010180608	1514979568637157390	2022-04-15 07:51:06 PDT	2022-04-15	07:51:06	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"11/13 ""while on the surface it appears to be calling for a great egalitarian representation of the multicultural perspective, in practice this is still a dogwhistle against the specters of 'anti-white' and Critical Race Theory discourses""  https://t.co/IyuoXWXwXN"	en	[]	[]	['https://pbs.twimg.com/media/FQZI5ccagAQkB1o.png']	1	0	8	[]	[]	https://twitter.com/WTFAnthro/status/1514979636010180608	False		1	https://pbs.twimg.com/media/FQZI5ccagAQkB1o.png							[]				
1514979630024900611	1514979568637157390	2022-04-15 07:51:05 PDT	2022-04-15	07:51:05	-0700	1468299863033249794	wtfanthro	WTF Anthropology		10/13 - The letter asks for good faith, but um, doesn't seem to show it.  https://t.co/CiBfJu5b7d	en	[]	[]	['https://pbs.twimg.com/media/FQZIZOIakAQBz5F.png']	1	0	7	[]	[]	https://twitter.com/WTFAnthro/status/1514979630024900611	False		1	https://pbs.twimg.com/media/FQZIZOIakAQBz5F.png							[]				
1514979624039718916	1514979568637157390	2022-04-15 07:51:03 PDT	2022-04-15	07:51:03	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"9/13 ""this letter's amorphous and nebulous grasps and yelps for 'truth' are truly what lack in nuance""  https://t.co/bVdQeEG1vH"	en	[]	[]	['https://pbs.twimg.com/media/FQZIBrLaIAIbu3q.png']	1	0	9	[]	[]	https://twitter.com/WTFAnthro/status/1514979624039718916	False		1	https://pbs.twimg.com/media/FQZIBrLaIAIbu3q.png							[]				
1514979618020855819	1514979568637157390	2022-04-15 07:51:02 PDT	2022-04-15	07:51:02	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"8/13 - Setting up some attention to the claims about the ""controversial"" 2021 AAA Presidential Address. (gets popcorn)  https://t.co/ToZ6L6yP0f"	en	[]	[]	['https://pbs.twimg.com/media/FQZHyrCaIAEoHjR.png']	1	0	7	[]	[]	https://twitter.com/WTFAnthro/status/1514979618020855819	False		1	https://pbs.twimg.com/media/FQZHyrCaIAEoHjR.png							[]				
1514979611158925326	1514979568637157390	2022-04-15 07:51:00 PDT	2022-04-15	07:51:00	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"7/13 ""'apolitical' academic bourgeoisie with hurt feelings"" 😂  https://t.co/znCLlvC3bb"	en	[]	[]	['https://pbs.twimg.com/media/FQZHY9bakAEu_5W.png']	1	1	12	[]	[]	https://twitter.com/WTFAnthro/status/1514979611158925326	False		1	https://pbs.twimg.com/media/FQZHY9bakAEu_5W.png							[]				
1514979604339040265	1514979568637157390	2022-04-15 07:50:59 PDT	2022-04-15	07:50:59	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"6/13 ""It is with a heavy heart that I inform supporters of this notion...""  I love the tone struck here, it's top notch.  https://t.co/BQfOYZt9V5"	en	[]	[]	['https://pbs.twimg.com/media/FQZHIJPaUAM8Z7N.png']	1	1	14	[]	[]	https://twitter.com/WTFAnthro/status/1514979604339040265	False		1	https://pbs.twimg.com/media/FQZHIJPaUAM8Z7N.png							[]				
1514979599285104640	1514979568637157390	2022-04-15 07:50:58 PDT	2022-04-15	07:50:58	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"5/13 - drawing attention to the letter's claims about concerning ""self-censorship"" and lack of ""freedom of expression"" to set up the next comments  https://t.co/FLc6mb30gL"	en	[]	[]	['https://pbs.twimg.com/media/FQZGuhfacAgVeZ8.png']	1	0	6	[]	[]	https://twitter.com/WTFAnthro/status/1514979599285104640	False		1	https://pbs.twimg.com/media/FQZGuhfacAgVeZ8.png							[]				
1514979592330752004	1514979568637157390	2022-04-15 07:50:56 PDT	2022-04-15	07:50:56	-0700	1468299863033249794	wtfanthro	WTF Anthropology		4/13 - Highlighting the distance between the claims of a lack of 'viewpoint diversity' among this crowd vs the *actual* marginalization of people other than straight, cis, white people  https://t.co/qJxI1x25dm	en	[]	[]	['https://pbs.twimg.com/media/FQZGaVuWQBAz-ok.png']	1	0	8	[]	[]	https://twitter.com/WTFAnthro/status/1514979592330752004	False		1	https://pbs.twimg.com/media/FQZGaVuWQBAz-ok.png							[]				
1514979584445489152	1514979568637157390	2022-04-15 07:50:54 PDT	2022-04-15	07:50:54	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"3/13 ""Recreating the wheel with a square"".  https://t.co/oO2fIBEz61"	en	[]	[]	['https://pbs.twimg.com/media/FQZGIEtagAYjcFR.png']	1	0	8	[]	[]	https://twitter.com/WTFAnthro/status/1514979584445489152	False		1	https://pbs.twimg.com/media/FQZGIEtagAYjcFR.png							[]				
1514979579320057867	1514979568637157390	2022-04-15 07:50:53 PDT	2022-04-15	07:50:53	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"2/13 ""I find it telling that running exactly counter to notions of anti-imperialism, anti-ableism, and anti-transphobia is this letter's intent to forward 'constructive debate' and 'traditional values of anthropology'.""  Don't we all.  https://t.co/UQi6F1RA6o"	en	[]	[]	['https://pbs.twimg.com/media/FQZFoGNakAEUw3z.png']	1	0	12	[]	[]	https://twitter.com/WTFAnthro/status/1514979579320057867	False		1	https://pbs.twimg.com/media/FQZFoGNakAEUw3z.png							[]				
1514979573313769475	1514979568637157390	2022-04-15 07:50:51 PDT	2022-04-15	07:50:51	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"1/13 - ""Hey, did you notice that this letter contains a whole lot of right wing talking point buzz words?""  https://t.co/DPXmhhnoEu"	en	[]	[]	['https://pbs.twimg.com/media/FQZFVQYX0AEsJhg.png']	1	0	12	[]	[]	https://twitter.com/WTFAnthro/status/1514979573313769475	False		1	https://pbs.twimg.com/media/FQZFVQYX0AEsJhg.png							[]				
1514979568637157390	1514979568637157390	2022-04-15 07:50:50 PDT	2022-04-15	07:50:50	-0700	1468299863033249794	wtfanthro	WTF Anthropology		A couple of longer posts this morning, which actually aim to be thoughtful about the somewhat ridiculous points made in the original letter. First, John McCullogh, which I admit on skim had me apprehensive bc of the UATX reference that jumped out.	en	[]	[]	[]	1	6	36	[]	[]	https://twitter.com/WTFAnthro/status/1514979568637157390	False		0								[]				
1514668773239926785	1514586678261862403	2022-04-14 11:15:51 PDT	2022-04-14	11:15:51	-0700	1468299863033249794	wtfanthro	WTF Anthropology		@felixgirke Somebody's gotta do it, might as well try to make it fun :)	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/WTFAnthro/status/1514668773239926785	False		0								[{'screen_name': 'felixgirke', 'name': 'Felix Girke', 'id': '130977500'}]				
1514659136872628232	1514586678261862403	2022-04-14 10:37:33 PDT	2022-04-14	10:37:33	-0700	1468299863033249794	wtfanthro	WTF Anthropology		Sarah Elizabeth Morrow expanding an earlier point  https://t.co/7rzDQMvp7C	en	[]	[]	['https://pbs.twimg.com/media/FQUmUFlWYAsw0bF.png']	0	0	6	[]	[]	https://twitter.com/WTFAnthro/status/1514659136872628232	False		1	https://pbs.twimg.com/media/FQUmUFlWYAsw0bF.png							[]				
1514659128228069383	1514586678261862403	2022-04-14 10:37:31 PDT	2022-04-14	10:37:31	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"Luthra 2/2: ""For many anthropologists...this is not just ideological demagoguery. This is real life for those living in the underbelly of the neoliberal system""  https://t.co/pM4G7U5Gbj"	en	[]	[]	['https://pbs.twimg.com/media/FQUl-jPWQAMUgC0.png']	2	0	8	[]	[]	https://twitter.com/WTFAnthro/status/1514659128228069383	False		1	https://pbs.twimg.com/media/FQUl-jPWQAMUgC0.png							[]				
1514659124017041416	1514586678261862403	2022-04-14 10:37:30 PDT	2022-04-14	10:37:30	-0700	1468299863033249794	wtfanthro	WTF Anthropology		Another couple of critical replies. First from Sangeeta Luthra using this letter and the invocation of 'dark' anthro as a jumping off point to talk about salary and security structures as the central problem (1/2)  https://t.co/SRf44AvJzn	en	[]	[]	['https://pbs.twimg.com/media/FQUl23yX0AIF7B6.png']	1	0	5	[]	[]	https://twitter.com/WTFAnthro/status/1514659124017041416	False		1	https://pbs.twimg.com/media/FQUl23yX0AIF7B6.png							[]				
1514652619649818629	1514644158044160003	2022-04-14 10:11:40 PDT	2022-04-14	10:11:40	-0700	1468299863033249794	wtfanthro	WTF Anthropology		"@precatlady I just feel like, if you admit that it's ""injustice"" (as the initial statement appears to do), then why WOULDN'T it be a ""mantra"" to address it? There could be disagreement on what to address and how, but ""we should address injustice"" seems like a reasonable mantra to me."	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/WTFAnthro/status/1514652619649818629	False		0								[{'screen_name': 'precatlady', 'name': 'Kate Ellenberger', 'id': '548932152'}]				
1514652247308832776	1514648266167623691	2022-04-14 10:10:11 PDT	2022-04-14	10:10:11	-0700	1468299863033249794	wtfanthro	WTF Anthropology		@_alialkhatib That's EXACTLY what is going on here, based on some searching of the signatories	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/WTFAnthro/status/1514652247308832776	False		0								[{'screen_name': '_alialkhatib', 'name': 'Ali Alkhatib', 'id': '14213817'}]				
